,Image,Dice_reg,K,Model
502,CHNCXR_0165_0.png,0.9407026734137913,5,pretrained_finetune_from_0_with_KL
503,CHNCXR_0165_0.png,0.9406021640912998,5,pretrained_finetune_from_0_no_KL
504,CHNCXR_0165_0.png,0.9408105109743099,7,pretrained_frozen
505,CHNCXR_0165_0.png,0.9407026734137913,7,pretrained_finetune_from_0_with_KL
506,CHNCXR_0165_0.png,0.9406021640912998,7,pretrained_finetune_from_0_no_KL
507,CHNCXR_0165_0.png,0.9408105109743099,9,pretrained_frozen
508,CHNCXR_0165_0.png,0.9407026734137913,9,pretrained_finetune_from_0_with_KL
509,CHNCXR_0165_0.png,0.9406021640912998,9,pretrained_finetune_from_0_no_KL
510,CHNCXR_0390_1.png,0.9003066767813679,1,pretrained_frozen
511,CHNCXR_0390_1.png,0.9048811477383435,1,pretrained_finetune_from_0_with_KL
512,CHNCXR_0390_1.png,0.9014256877516221,1,pretrained_finetune_from_0_no_KL
513,CHNCXR_0390_1.png,0.9237721342242935,3,pretrained_frozen
514,CHNCXR_0390_1.png,0.920684730867814,3,pretrained_finetune_from_0_with_KL
515,CHNCXR_0390_1.png,0.9190292191064988,3,pretrained_finetune_from_0_no_KL
516,CHNCXR_0390_1.png,0.9403279222157748,5,pretrained_frozen
517,CHNCXR_0390_1.png,0.9375553365892668,5,pretrained_finetune_from_0_with_KL
518,CHNCXR_0390_1.png,0.9446590005062558,5,pretrained_finetune_from_0_no_KL
519,CHNCXR_0390_1.png,0.9403279222157748,7,pretrained_frozen
520,CHNCXR_0390_1.png,0.9375553365892668,7,pretrained_finetune_from_0_with_KL
521,CHNCXR_0390_1.png,0.9446590005062558,7,pretrained_finetune_from_0_no_KL
522,CHNCXR_0390_1.png,0.9403279222157748,9,pretrained_frozen
523,CHNCXR_0390_1.png,0.9375553365892668,9,pretrained_finetune_from_0_with_KL
524,CHNCXR_0390_1.png,0.9446590005062558,9,pretrained_finetune_from_0_no_KL
525,CHNCXR_0416_1.png,0.8645970214629873,1,pretrained_frozen
526,CHNCXR_0416_1.png,0.8758298352534424,1,pretrained_finetune_from_0_with_KL
527,CHNCXR_0416_1.png,0.8671914106995755,1,pretrained_finetune_from_0_no_KL
528,CHNCXR_0416_1.png,0.8645970214629873,3,pretrained_frozen
529,CHNCXR_0416_1.png,0.8758298352534424,3,pretrained_finetune_from_0_with_KL
530,CHNCXR_0416_1.png,0.8722984800345825,3,pretrained_finetune_from_0_no_KL
531,CHNCXR_0416_1.png,0.8826935020825823,5,pretrained_frozen
532,CHNCXR_0416_1.png,0.8927245868140593,5,pretrained_finetune_from_0_with_KL
533,CHNCXR_0416_1.png,0.8850188776224434,5,pretrained_finetune_from_0_no_KL
534,CHNCXR_0416_1.png,0.9009778473545171,7,pretrained_frozen
535,CHNCXR_0416_1.png,0.9032335519500261,7,pretrained_finetune_from_0_with_KL
536,CHNCXR_0416_1.png,0.9004289362419514,7,pretrained_finetune_from_0_no_KL
537,CHNCXR_0416_1.png,0.9009778473545171,9,pretrained_frozen
538,CHNCXR_0416_1.png,0.9032335519500261,9,pretrained_finetune_from_0_with_KL
539,CHNCXR_0416_1.png,0.9004289362419514,9,pretrained_finetune_from_0_no_KL
540,CHNCXR_0247_0.png,0.8779851819504484,1,pretrained_frozen
541,CHNCXR_0247_0.png,0.8712003071715548,1,pretrained_finetune_from_0_with_KL
542,CHNCXR_0247_0.png,0.8853907818592937,1,pretrained_finetune_from_0_no_KL
543,CHNCXR_0247_0.png,0.8973276547947769,3,pretrained_frozen
544,CHNCXR_0247_0.png,0.8849641342591374,3,pretrained_finetune_from_0_with_KL
545,CHNCXR_0247_0.png,0.8960640377391781,3,pretrained_finetune_from_0_no_KL
546,CHNCXR_0247_0.png,0.8973276547947769,5,pretrained_frozen
547,CHNCXR_0247_0.png,0.8849641342591374,5,pretrained_finetune_from_0_with_KL
548,CHNCXR_0247_0.png,0.8960640377391781,5,pretrained_finetune_from_0_no_KL
549,CHNCXR_0247_0.png,0.909854291894856,7,pretrained_frozen
550,CHNCXR_0247_0.png,0.905313320843291,7,pretrained_finetune_from_0_with_KL
551,CHNCXR_0247_0.png,0.9146660725226982,7,pretrained_finetune_from_0_no_KL
552,CHNCXR_0247_0.png,0.909854291894856,9,pretrained_frozen
553,CHNCXR_0247_0.png,0.905313320843291,9,pretrained_finetune_from_0_with_KL
554,CHNCXR_0247_0.png,0.9146660725226982,9,pretrained_finetune_from_0_no_KL
555,CHNCXR_0599_1.png,0.8237473221812333,1,pretrained_frozen
556,CHNCXR_0599_1.png,0.832566504223706,1,pretrained_finetune_from_0_with_KL
557,CHNCXR_0599_1.png,0.8250760514322548,1,pretrained_finetune_from_0_no_KL
558,CHNCXR_0599_1.png,0.8656669141998402,3,pretrained_frozen
559,CHNCXR_0599_1.png,0.8786894717790216,3,pretrained_finetune_from_0_with_KL
560,CHNCXR_0599_1.png,0.8625925264938089,3,pretrained_finetune_from_0_no_KL
561,CHNCXR_0599_1.png,0.8656669141998402,5,pretrained_frozen
562,CHNCXR_0599_1.png,0.8786894717790216,5,pretrained_finetune_from_0_with_KL
563,CHNCXR_0599_1.png,0.8625925264938089,5,pretrained_finetune_from_0_no_KL
564,CHNCXR_0599_1.png,0.8656669141998402,7,pretrained_frozen
565,CHNCXR_0599_1.png,0.8786894717790216,7,pretrained_finetune_from_0_with_KL
566,CHNCXR_0599_1.png,0.8625925264938089,7,pretrained_finetune_from_0_no_KL
567,CHNCXR_0599_1.png,0.8750487170138671,9,pretrained_frozen
568,CHNCXR_0599_1.png,0.8786894717790216,9,pretrained_finetune_from_0_with_KL
569,CHNCXR_0599_1.png,0.8625925264938089,9,pretrained_finetune_from_0_no_KL
570,CHNCXR_0172_0.png,0.9395859709385406,1,pretrained_frozen
571,CHNCXR_0172_0.png,0.9496130861236243,1,pretrained_finetune_from_0_with_KL
572,CHNCXR_0172_0.png,0.9274555842663388,1,pretrained_finetune_from_0_no_KL
573,CHNCXR_0172_0.png,0.9395859709385406,3,pretrained_frozen
574,CHNCXR_0172_0.png,0.9496130861236243,3,pretrained_finetune_from_0_with_KL
575,CHNCXR_0172_0.png,0.9331921866616395,3,pretrained_finetune_from_0_no_KL
576,CHNCXR_0172_0.png,0.9444743049741559,5,pretrained_frozen
577,CHNCXR_0172_0.png,0.9496130861236243,5,pretrained_finetune_from_0_with_KL
578,CHNCXR_0172_0.png,0.9387915935684163,5,pretrained_finetune_from_0_no_KL
579,CHNCXR_0172_0.png,0.9444743049741559,7,pretrained_frozen
580,CHNCXR_0172_0.png,0.9496130861236243,7,pretrained_finetune_from_0_with_KL
581,CHNCXR_0172_0.png,0.9387915935684163,7,pretrained_finetune_from_0_no_KL
582,CHNCXR_0172_0.png,0.9444743049741559,9,pretrained_frozen
583,CHNCXR_0172_0.png,0.9496130861236243,9,pretrained_finetune_from_0_with_KL
584,CHNCXR_0172_0.png,0.9423589564305379,9,pretrained_finetune_from_0_no_KL
585,CHNCXR_0659_1.png,0.9048287975394055,1,pretrained_frozen
586,CHNCXR_0659_1.png,0.9099081375367369,1,pretrained_finetune_from_0_with_KL
587,CHNCXR_0659_1.png,0.8968066151226508,1,pretrained_finetune_from_0_no_KL
588,CHNCXR_0659_1.png,0.9048287975394055,3,pretrained_frozen
589,CHNCXR_0659_1.png,0.9099081375367369,3,pretrained_finetune_from_0_with_KL
590,CHNCXR_0659_1.png,0.9037294856736457,3,pretrained_finetune_from_0_no_KL
591,CHNCXR_0659_1.png,0.9173018818729775,5,pretrained_frozen
592,CHNCXR_0659_1.png,0.9099081375367369,5,pretrained_finetune_from_0_with_KL
593,CHNCXR_0659_1.png,0.908225003037298,5,pretrained_finetune_from_0_no_KL
594,CHNCXR_0659_1.png,0.9173018818729775,7,pretrained_frozen
595,CHNCXR_0659_1.png,0.9225554261978989,7,pretrained_finetune_from_0_with_KL
596,CHNCXR_0659_1.png,0.9123761440643646,7,pretrained_finetune_from_0_no_KL
597,CHNCXR_0659_1.png,0.9173018818729775,9,pretrained_frozen
598,CHNCXR_0659_1.png,0.9225554261978989,9,pretrained_finetune_from_0_with_KL
599,CHNCXR_0659_1.png,0.9123761440643646,9,pretrained_finetune_from_0_no_KL
600,CHNCXR_0420_1.png,0.9039580194480364,1,pretrained_frozen
601,CHNCXR_0420_1.png,0.9326824517720905,1,pretrained_finetune_from_0_with_KL
602,CHNCXR_0420_1.png,0.9299597497598879,1,pretrained_finetune_from_0_no_KL
603,CHNCXR_0420_1.png,0.9091514194606978,3,pretrained_frozen
604,CHNCXR_0420_1.png,0.9326824517720905,3,pretrained_finetune_from_0_with_KL
605,CHNCXR_0420_1.png,0.9299597497598879,3,pretrained_finetune_from_0_no_KL
606,CHNCXR_0420_1.png,0.9204244031830239,5,pretrained_frozen
607,CHNCXR_0420_1.png,0.9407356448678417,5,pretrained_finetune_from_0_with_KL
608,CHNCXR_0420_1.png,0.9346013862729367,5,pretrained_finetune_from_0_no_KL
609,CHNCXR_0420_1.png,0.9241086642018969,7,pretrained_frozen
610,CHNCXR_0420_1.png,0.9420007920486048,7,pretrained_finetune_from_0_with_KL
611,CHNCXR_0420_1.png,0.937124634426572,7,pretrained_finetune_from_0_no_KL
612,CHNCXR_0420_1.png,0.9308444412550905,9,pretrained_frozen
613,CHNCXR_0420_1.png,0.9420007920486048,9,pretrained_finetune_from_0_with_KL
614,CHNCXR_0420_1.png,0.937124634426572,9,pretrained_finetune_from_0_no_KL
615,CHNCXR_0100_0.png,0.905982665218287,1,pretrained_frozen
616,CHNCXR_0100_0.png,0.9070017086859088,1,pretrained_finetune_from_0_with_KL
617,CHNCXR_0100_0.png,0.900288812753065,1,pretrained_finetune_from_0_no_KL
618,CHNCXR_0100_0.png,0.9289152090038739,3,pretrained_frozen
619,CHNCXR_0100_0.png,0.9275575601638546,3,pretrained_finetune_from_0_with_KL
620,CHNCXR_0100_0.png,0.9231130307125733,3,pretrained_finetune_from_0_no_KL
621,CHNCXR_0100_0.png,0.9289152090038739,5,pretrained_frozen
622,CHNCXR_0100_0.png,0.9275575601638546,5,pretrained_finetune_from_0_with_KL
623,CHNCXR_0100_0.png,0.9231130307125733,5,pretrained_finetune_from_0_no_KL
624,CHNCXR_0100_0.png,0.9289152090038739,7,pretrained_frozen
625,CHNCXR_0100_0.png,0.9275575601638546,7,pretrained_finetune_from_0_with_KL
626,CHNCXR_0100_0.png,0.9231130307125733,7,pretrained_finetune_from_0_no_KL
627,CHNCXR_0100_0.png,0.9289152090038739,9,pretrained_frozen
628,CHNCXR_0100_0.png,0.9275575601638546,9,pretrained_finetune_from_0_with_KL
629,CHNCXR_0100_0.png,0.9231130307125733,9,pretrained_finetune_from_0_no_KL
630,CHNCXR_0426_1.png,0.8680395348102266,1,pretrained_frozen
631,CHNCXR_0426_1.png,0.8663200615608166,1,pretrained_finetune_from_0_with_KL
632,CHNCXR_0426_1.png,0.8681338873444807,1,pretrained_finetune_from_0_no_KL
633,CHNCXR_0426_1.png,0.8892207835215419,3,pretrained_frozen
634,CHNCXR_0426_1.png,0.8851234666662269,3,pretrained_finetune_from_0_with_KL
635,CHNCXR_0426_1.png,0.8892134686654759,3,pretrained_finetune_from_0_no_KL
636,CHNCXR_0426_1.png,0.9068055921493955,5,pretrained_frozen
637,CHNCXR_0426_1.png,0.9070290880803907,5,pretrained_finetune_from_0_with_KL
638,CHNCXR_0426_1.png,0.9044993859566256,5,pretrained_finetune_from_0_no_KL
639,CHNCXR_0426_1.png,0.9193457976854358,7,pretrained_frozen
640,CHNCXR_0426_1.png,0.9070290880803907,7,pretrained_finetune_from_0_with_KL
641,CHNCXR_0426_1.png,0.9044993859566256,7,pretrained_finetune_from_0_no_KL
642,CHNCXR_0426_1.png,0.9193457976854358,9,pretrained_frozen
643,CHNCXR_0426_1.png,0.9104595267723591,9,pretrained_finetune_from_0_with_KL
644,CHNCXR_0426_1.png,0.9069855719130375,9,pretrained_finetune_from_0_no_KL
645,CHNCXR_0625_1.png,0.9101159561281009,1,pretrained_frozen
646,CHNCXR_0625_1.png,0.9252179518169366,1,pretrained_finetune_from_0_with_KL
647,CHNCXR_0625_1.png,0.9191431052476439,1,pretrained_finetune_from_0_no_KL
648,CHNCXR_0625_1.png,0.9101159561281009,3,pretrained_frozen
649,CHNCXR_0625_1.png,0.9252179518169366,3,pretrained_finetune_from_0_with_KL
650,CHNCXR_0625_1.png,0.9191431052476439,3,pretrained_finetune_from_0_no_KL
651,CHNCXR_0625_1.png,0.9184156526330904,5,pretrained_frozen
652,CHNCXR_0625_1.png,0.9252179518169366,5,pretrained_finetune_from_0_with_KL
653,CHNCXR_0625_1.png,0.919466411496167,5,pretrained_finetune_from_0_no_KL
654,CHNCXR_0625_1.png,0.9184156526330904,7,pretrained_frozen
655,CHNCXR_0625_1.png,0.9252179518169366,7,pretrained_finetune_from_0_with_KL
656,CHNCXR_0625_1.png,0.930402726383469,7,pretrained_finetune_from_0_no_KL
657,CHNCXR_0625_1.png,0.9184156526330904,9,pretrained_frozen
658,CHNCXR_0625_1.png,0.9252179518169366,9,pretrained_finetune_from_0_with_KL
659,CHNCXR_0625_1.png,0.930402726383469,9,pretrained_finetune_from_0_no_KL
660,CHNCXR_0440_1.png,0.8865297513860301,1,pretrained_frozen
661,CHNCXR_0440_1.png,0.9032101386053122,1,pretrained_finetune_from_0_with_KL
662,CHNCXR_0440_1.png,0.8763259686619026,1,pretrained_finetune_from_0_no_KL
663,CHNCXR_0440_1.png,0.9235624891043911,3,pretrained_frozen
664,CHNCXR_0440_1.png,0.9343189368770765,3,pretrained_finetune_from_0_with_KL
665,CHNCXR_0440_1.png,0.9154075750923424,3,pretrained_finetune_from_0_no_KL
666,CHNCXR_0440_1.png,0.9291115215043074,5,pretrained_frozen
667,CHNCXR_0440_1.png,0.9343189368770765,5,pretrained_finetune_from_0_with_KL
668,CHNCXR_0440_1.png,0.9227467219586925,5,pretrained_finetune_from_0_no_KL
669,CHNCXR_0440_1.png,0.9291115215043074,7,pretrained_frozen
670,CHNCXR_0440_1.png,0.9343189368770765,7,pretrained_finetune_from_0_with_KL
671,CHNCXR_0440_1.png,0.9227467219586925,7,pretrained_finetune_from_0_no_KL
672,CHNCXR_0440_1.png,0.9471362338015968,9,pretrained_frozen
673,CHNCXR_0440_1.png,0.9354364230854053,9,pretrained_finetune_from_0_with_KL
674,CHNCXR_0440_1.png,0.9401538071746874,9,pretrained_finetune_from_0_no_KL
675,CHNCXR_0370_1.png,0.8185255249501429,1,pretrained_frozen
676,CHNCXR_0370_1.png,0.8294456700406609,1,pretrained_finetune_from_0_with_KL
677,CHNCXR_0370_1.png,0.794939661981556,1,pretrained_finetune_from_0_no_KL
678,CHNCXR_0370_1.png,0.8185255249501429,3,pretrained_frozen
679,CHNCXR_0370_1.png,0.8561985202500799,3,pretrained_finetune_from_0_with_KL
680,CHNCXR_0370_1.png,0.8039851483778864,3,pretrained_finetune_from_0_no_KL
681,CHNCXR_0370_1.png,0.8185255249501429,5,pretrained_frozen
682,CHNCXR_0370_1.png,0.8561985202500799,5,pretrained_finetune_from_0_with_KL
683,CHNCXR_0370_1.png,0.8244147232116854,5,pretrained_finetune_from_0_no_KL
684,CHNCXR_0370_1.png,0.8494268641447139,7,pretrained_frozen
685,CHNCXR_0370_1.png,0.8899057447967684,7,pretrained_finetune_from_0_with_KL
686,CHNCXR_0370_1.png,0.8476327759801092,7,pretrained_finetune_from_0_no_KL
687,CHNCXR_0370_1.png,0.8494268641447139,9,pretrained_frozen
688,CHNCXR_0370_1.png,0.8899057447967684,9,pretrained_finetune_from_0_with_KL
689,CHNCXR_0370_1.png,0.8476327759801092,9,pretrained_finetune_from_0_no_KL
690,CHNCXR_0261_0.png,0.8919411517885241,1,pretrained_frozen
691,CHNCXR_0261_0.png,0.8939376225920008,1,pretrained_finetune_from_0_with_KL
692,CHNCXR_0261_0.png,0.8331809961333128,1,pretrained_finetune_from_0_no_KL
693,CHNCXR_0261_0.png,0.8919411517885241,3,pretrained_frozen
694,CHNCXR_0261_0.png,0.8950054588742881,3,pretrained_finetune_from_0_with_KL
695,CHNCXR_0261_0.png,0.8601366782270583,3,pretrained_finetune_from_0_no_KL
696,CHNCXR_0261_0.png,0.9091317256048624,5,pretrained_frozen
697,CHNCXR_0261_0.png,0.9072726731686269,5,pretrained_finetune_from_0_with_KL
698,CHNCXR_0261_0.png,0.8918227342784673,5,pretrained_finetune_from_0_no_KL
699,CHNCXR_0261_0.png,0.9091317256048624,7,pretrained_frozen
700,CHNCXR_0261_0.png,0.9072726731686269,7,pretrained_finetune_from_0_with_KL
701,CHNCXR_0261_0.png,0.8918227342784673,7,pretrained_finetune_from_0_no_KL
702,CHNCXR_0261_0.png,0.9236341123665067,9,pretrained_frozen
703,CHNCXR_0261_0.png,0.9175896053115264,9,pretrained_finetune_from_0_with_KL
704,CHNCXR_0261_0.png,0.8918227342784673,9,pretrained_finetune_from_0_no_KL
705,CHNCXR_0604_1.png,0.8733292082925335,1,pretrained_frozen
706,CHNCXR_0604_1.png,0.913751862844548,1,pretrained_finetune_from_0_with_KL
707,CHNCXR_0604_1.png,0.885494646072207,1,pretrained_finetune_from_0_no_KL
708,CHNCXR_0604_1.png,0.9013399729595867,3,pretrained_frozen
709,CHNCXR_0604_1.png,0.913751862844548,3,pretrained_finetune_from_0_with_KL
710,CHNCXR_0604_1.png,0.8913330329986112,3,pretrained_finetune_from_0_no_KL
711,CHNCXR_0604_1.png,0.92665810868635,5,pretrained_frozen
712,CHNCXR_0604_1.png,0.913751862844548,5,pretrained_finetune_from_0_with_KL
713,CHNCXR_0604_1.png,0.8938822122453781,5,pretrained_finetune_from_0_no_KL
714,CHNCXR_0604_1.png,0.92665810868635,7,pretrained_frozen
715,CHNCXR_0604_1.png,0.9218826217722813,7,pretrained_finetune_from_0_with_KL
716,CHNCXR_0604_1.png,0.8938822122453781,7,pretrained_finetune_from_0_no_KL
717,CHNCXR_0604_1.png,0.92665810868635,9,pretrained_frozen
718,CHNCXR_0604_1.png,0.9307151901816588,9,pretrained_finetune_from_0_with_KL
719,CHNCXR_0604_1.png,0.9016455557787718,9,pretrained_finetune_from_0_no_KL
720,CHNCXR_0628_1.png,0.9033459653545397,1,pretrained_frozen
721,CHNCXR_0628_1.png,0.9095089079695085,1,pretrained_finetune_from_0_with_KL
722,CHNCXR_0628_1.png,0.9032283918150625,1,pretrained_finetune_from_0_no_KL
723,CHNCXR_0628_1.png,0.9372962879877542,3,pretrained_frozen
724,CHNCXR_0628_1.png,0.9455921964047914,3,pretrained_finetune_from_0_with_KL
725,CHNCXR_0628_1.png,0.9434040179500629,3,pretrained_finetune_from_0_no_KL
726,CHNCXR_0628_1.png,0.9372962879877542,5,pretrained_frozen
727,CHNCXR_0628_1.png,0.9455921964047914,5,pretrained_finetune_from_0_with_KL
728,CHNCXR_0628_1.png,0.9434040179500629,5,pretrained_finetune_from_0_no_KL
729,CHNCXR_0628_1.png,0.9533464617935895,7,pretrained_frozen
730,CHNCXR_0628_1.png,0.9576326102385287,7,pretrained_finetune_from_0_with_KL
731,CHNCXR_0628_1.png,0.9477336949291635,7,pretrained_finetune_from_0_no_KL
732,CHNCXR_0628_1.png,0.9533464617935895,9,pretrained_frozen
733,CHNCXR_0628_1.png,0.9576326102385287,9,pretrained_finetune_from_0_with_KL
734,CHNCXR_0628_1.png,0.9477336949291635,9,pretrained_finetune_from_0_no_KL
735,CHNCXR_0137_0.png,0.8937220431740378,1,pretrained_frozen
736,CHNCXR_0137_0.png,0.9007395345681525,1,pretrained_finetune_from_0_with_KL
737,CHNCXR_0137_0.png,0.8939761951841435,1,pretrained_finetune_from_0_no_KL
738,CHNCXR_0137_0.png,0.9233035354269585,3,pretrained_frozen
739,CHNCXR_0137_0.png,0.9295740697590332,3,pretrained_finetune_from_0_with_KL
740,CHNCXR_0137_0.png,0.9070461760627142,3,pretrained_finetune_from_0_no_KL
741,CHNCXR_0137_0.png,0.9378991203284883,5,pretrained_frozen
742,CHNCXR_0137_0.png,0.9373783508941131,5,pretrained_finetune_from_0_with_KL
743,CHNCXR_0137_0.png,0.9478897326056577,5,pretrained_finetune_from_0_no_KL
744,CHNCXR_0137_0.png,0.9378991203284883,7,pretrained_frozen
745,CHNCXR_0137_0.png,0.9373783508941131,7,pretrained_finetune_from_0_with_KL
746,CHNCXR_0137_0.png,0.9478897326056577,7,pretrained_finetune_from_0_no_KL
747,CHNCXR_0137_0.png,0.9378991203284883,9,pretrained_frozen
748,CHNCXR_0137_0.png,0.9373783508941131,9,pretrained_finetune_from_0_with_KL
749,CHNCXR_0137_0.png,0.9478897326056577,9,pretrained_finetune_from_0_no_KL
750,CHNCXR_0173_0.png,0.915492786068641,1,pretrained_frozen
751,CHNCXR_0173_0.png,0.9206038177020512,1,pretrained_finetune_from_0_with_KL
752,CHNCXR_0173_0.png,0.9193886825010575,1,pretrained_finetune_from_0_no_KL
753,CHNCXR_0173_0.png,0.9374910519553685,3,pretrained_frozen
754,CHNCXR_0173_0.png,0.9332703152117964,3,pretrained_finetune_from_0_with_KL
755,CHNCXR_0173_0.png,0.9290496543415278,3,pretrained_finetune_from_0_no_KL
756,CHNCXR_0173_0.png,0.9374910519553685,5,pretrained_frozen
757,CHNCXR_0173_0.png,0.9332703152117964,5,pretrained_finetune_from_0_with_KL
758,CHNCXR_0173_0.png,0.9418070750619478,5,pretrained_finetune_from_0_no_KL
759,CHNCXR_0173_0.png,0.9387905548960751,7,pretrained_frozen
760,CHNCXR_0173_0.png,0.9428556577784708,7,pretrained_finetune_from_0_with_KL
761,CHNCXR_0173_0.png,0.9418070750619478,7,pretrained_finetune_from_0_no_KL
762,CHNCXR_0173_0.png,0.9387905548960751,9,pretrained_frozen
763,CHNCXR_0173_0.png,0.9428556577784708,9,pretrained_finetune_from_0_with_KL
764,CHNCXR_0173_0.png,0.9418070750619478,9,pretrained_finetune_from_0_no_KL
765,CHNCXR_0595_1.png,0.8927371923850798,1,pretrained_frozen
766,CHNCXR_0595_1.png,0.9102892204004102,1,pretrained_finetune_from_0_with_KL
767,CHNCXR_0595_1.png,0.8921917472613368,1,pretrained_finetune_from_0_no_KL
768,CHNCXR_0595_1.png,0.9180514567687964,3,pretrained_frozen
769,CHNCXR_0595_1.png,0.9187559769504271,3,pretrained_finetune_from_0_with_KL
770,CHNCXR_0595_1.png,0.9173520729583476,3,pretrained_finetune_from_0_no_KL
771,CHNCXR_0595_1.png,0.928984573656552,5,pretrained_frozen
772,CHNCXR_0595_1.png,0.9291180002668683,5,pretrained_finetune_from_0_with_KL
773,CHNCXR_0595_1.png,0.9330142319011784,5,pretrained_finetune_from_0_no_KL
774,CHNCXR_0595_1.png,0.9295344645899605,7,pretrained_frozen
775,CHNCXR_0595_1.png,0.9291293392106389,7,pretrained_finetune_from_0_with_KL
776,CHNCXR_0595_1.png,0.9330466433937997,7,pretrained_finetune_from_0_no_KL
777,CHNCXR_0595_1.png,0.9468581642255781,9,pretrained_frozen
778,CHNCXR_0595_1.png,0.9365670502271949,9,pretrained_finetune_from_0_with_KL
779,CHNCXR_0595_1.png,0.9506698472776289,9,pretrained_finetune_from_0_no_KL
780,CHNCXR_0098_0.png,0.8405216132538375,1,pretrained_frozen
781,CHNCXR_0098_0.png,0.8246061322446072,1,pretrained_finetune_from_0_with_KL
782,CHNCXR_0098_0.png,0.8431332605796047,1,pretrained_finetune_from_0_no_KL
783,CHNCXR_0098_0.png,0.8701138787595942,3,pretrained_frozen
784,CHNCXR_0098_0.png,0.867198272636901,3,pretrained_finetune_from_0_with_KL
785,CHNCXR_0098_0.png,0.8761450621156983,3,pretrained_finetune_from_0_no_KL
786,CHNCXR_0098_0.png,0.8779835338112434,5,pretrained_frozen
787,CHNCXR_0098_0.png,0.8803388851266557,5,pretrained_finetune_from_0_with_KL
788,CHNCXR_0098_0.png,0.8761450621156983,5,pretrained_finetune_from_0_no_KL
789,CHNCXR_0098_0.png,0.8867907846546657,7,pretrained_frozen
790,CHNCXR_0098_0.png,0.8803388851266557,7,pretrained_finetune_from_0_with_KL
791,CHNCXR_0098_0.png,0.8838883356907625,7,pretrained_finetune_from_0_no_KL
792,CHNCXR_0098_0.png,0.9100801987416628,9,pretrained_frozen
793,CHNCXR_0098_0.png,0.910218108113568,9,pretrained_finetune_from_0_with_KL
794,CHNCXR_0098_0.png,0.89433452121141,9,pretrained_finetune_from_0_no_KL
795,CHNCXR_0366_1.png,0.8450921859336837,1,pretrained_frozen
796,CHNCXR_0366_1.png,0.848361426491212,1,pretrained_finetune_from_0_with_KL
797,CHNCXR_0366_1.png,0.8083261965671925,1,pretrained_finetune_from_0_no_KL
798,CHNCXR_0366_1.png,0.8861241217798594,3,pretrained_frozen
799,CHNCXR_0366_1.png,0.8674019177617585,3,pretrained_finetune_from_0_with_KL
800,CHNCXR_0366_1.png,0.8664794143757367,3,pretrained_finetune_from_0_no_KL
801,CHNCXR_0366_1.png,0.8961303346829528,5,pretrained_frozen
802,CHNCXR_0366_1.png,0.8674019177617585,5,pretrained_finetune_from_0_with_KL
803,CHNCXR_0366_1.png,0.8664794143757367,5,pretrained_finetune_from_0_no_KL
804,CHNCXR_0366_1.png,0.8961303346829528,7,pretrained_frozen
805,CHNCXR_0366_1.png,0.8704118477708033,7,pretrained_finetune_from_0_with_KL
806,CHNCXR_0366_1.png,0.8664794143757367,7,pretrained_finetune_from_0_no_KL
807,CHNCXR_0366_1.png,0.8961303346829528,9,pretrained_frozen
808,CHNCXR_0366_1.png,0.8726394092414617,9,pretrained_finetune_from_0_with_KL
809,CHNCXR_0366_1.png,0.8664794143757367,9,pretrained_finetune_from_0_no_KL
810,CHNCXR_0005_0.png,0.8888509561948508,1,pretrained_frozen
811,CHNCXR_0005_0.png,0.9097715371571778,1,pretrained_finetune_from_0_with_KL
812,CHNCXR_0005_0.png,0.8940782286233054,1,pretrained_finetune_from_0_no_KL
813,CHNCXR_0005_0.png,0.9039230040478856,3,pretrained_frozen
814,CHNCXR_0005_0.png,0.917046429442831,3,pretrained_finetune_from_0_with_KL
815,CHNCXR_0005_0.png,0.9046607024260656,3,pretrained_finetune_from_0_no_KL
816,CHNCXR_0005_0.png,0.906405292029687,5,pretrained_frozen
817,CHNCXR_0005_0.png,0.917046429442831,5,pretrained_finetune_from_0_with_KL
818,CHNCXR_0005_0.png,0.9046607024260656,5,pretrained_finetune_from_0_no_KL
819,CHNCXR_0005_0.png,0.9279976126309507,7,pretrained_frozen
820,CHNCXR_0005_0.png,0.9296462792954588,7,pretrained_finetune_from_0_with_KL
821,CHNCXR_0005_0.png,0.9072199863807832,7,pretrained_finetune_from_0_no_KL
822,CHNCXR_0005_0.png,0.9279976126309507,9,pretrained_frozen
823,CHNCXR_0005_0.png,0.9296462792954588,9,pretrained_finetune_from_0_with_KL
824,CHNCXR_0005_0.png,0.9072199863807832,9,pretrained_finetune_from_0_no_KL
825,CHNCXR_0567_1.png,0.8896160794452678,1,pretrained_frozen
826,CHNCXR_0567_1.png,0.887565608430096,1,pretrained_finetune_from_0_with_KL
827,CHNCXR_0567_1.png,0.8810341918568372,1,pretrained_finetune_from_0_no_KL
828,CHNCXR_0567_1.png,0.9290503477515368,3,pretrained_frozen
829,CHNCXR_0567_1.png,0.9271528880040892,3,pretrained_finetune_from_0_with_KL
830,CHNCXR_0567_1.png,0.9195227872456683,3,pretrained_finetune_from_0_no_KL
831,CHNCXR_0567_1.png,0.9290503477515368,5,pretrained_frozen
832,CHNCXR_0567_1.png,0.9271528880040892,5,pretrained_finetune_from_0_with_KL
833,CHNCXR_0567_1.png,0.920707856872019,5,pretrained_finetune_from_0_no_KL
834,CHNCXR_0567_1.png,0.9290503477515368,7,pretrained_frozen
