,Dice_Real,Dice_RCA_Max,Dice_RCA_Mean,L_Dice_Real,L_Dice_RCA_Max,L_Dice_RCA_Mean,H_Dice_Real,H_Dice_RCA_Max,H_Dice_RCA_Mean
14,0.7239908073133554,0.7101607161108161,0.688105444758854,0.8404728253886676,0.8476530783107598,0.8137000766271049,0.6075087892380431,0.5913758959709784,0.5625108128906031
15,0.8138856954833804,0.7883676270206659,0.7421519730387707,0.8691841132185896,0.8511472850463446,0.8133834466212034,0.7585872777481711,0.7255879689949871,0.6709204994563379
16,0.8160486415867167,0.7810927406825925,0.7503176508542901,0.887460749990977,0.8539860408529167,0.8356548368912113,0.7446365331824564,0.7143637268916336,0.6649804648173692
17,0.8381131846724927,0.7755155755703341,0.7366893885619483,0.883170855118907,0.8456286042345434,0.8226597233599415,0.7930555142260783,0.7181651892500351,0.650719053763955
18,0.8482916920404071,0.8065841450053981,0.7716409377712792,0.8991407678244973,0.8629259285746793,0.8405406672904074,0.7974426162563168,0.7502423614361169,0.7027412082521509
19,0.8192943481915917,0.7978737719933804,0.7738011402319888,0.888736726258675,0.8562627974582264,0.8368036810425563,0.7498519701245084,0.7394847465285342,0.7107985994214212
20,0.6518664641784835,0.6555763346945421,0.6319488764072771,0.76915390209948,0.7720605268073977,0.7308176270528615,0.534579026257487,0.5661316708340941,0.5330801257616928
21,0.8362672673085532,0.8206516496402927,0.7834302915398055,0.8859195748267144,0.8647109628837533,0.835725029097792,0.7866149597903921,0.7832839785077543,0.731135553981819
22,0.764177085169722,0.7400448821497494,0.7103155555326705,0.8283024661778253,0.821236587253446,0.7868685462925655,0.7000517041616189,0.6813904294123405,0.6337625647727754
23,0.8315859288093865,0.8008678414331716,0.758102354231026,0.9034273626026801,0.8608769737310545,0.8382610227437459,0.7597444950160931,0.7408587091352887,0.6779436857183061
24,0.7968566335896288,0.7513853158590289,0.722128889488281,0.8401268859042574,0.8171537068747957,0.7959843185588007,0.7535863812750001,0.6929838152467495,0.6482734604177615
25,0.8155919841354163,0.7650311734121464,0.7258774508298974,0.8792549443419289,0.8341903229022747,0.8104263159531795,0.7519290239289038,0.6958720239220183,0.6413285857066151
26,0.8578971959588554,0.8062414760493279,0.7781616002279073,0.8823880400475699,0.8413846287796808,0.8231056629104353,0.8334063518701409,0.7722684368841406,0.7332175375453792
27,0.7858242528067363,0.7394886522858936,0.7011142532775619,0.886020840419282,0.8443083858350676,0.8212854726226068,0.6856276651941907,0.6362449646423795,0.5809430339325172
28,0.8974174615274921,0.8498589370209146,0.8144499224413909,0.9171225096213704,0.875867968322986,0.8524143425764565,0.8777124134336138,0.8250277623542477,0.7764855023063254
29,0.8849573701926345,0.8378721618143443,0.8073457217600467,0.9074571217083411,0.8694877807381165,0.8468803511008038,0.8624576186769279,0.806256542890572,0.7678110924192895
30,0.6792097982522529,0.6824700666697125,0.655401913153357,0.7218615963583178,0.7340281080809555,0.6983697150255,0.6365580001461881,0.6357722999271331,0.612434111281214
31,0.8623854492628221,0.8466562806577567,0.8303468913295727,0.9040755467196819,0.8672290916416934,0.8553444619081795,0.8206953518059623,0.831465771925382,0.8053493207509661
32,0.8253620369228657,0.8108005397695035,0.7849473558187325,0.8220345679012345,0.7981569037224027,0.7807565820235801,0.8286895059444969,0.8310862474472266,0.7891381296138853
33,0.8923183911962294,0.8613402927236411,0.8331876151949773,0.9195458394413133,0.8719668207846233,0.8539912922306859,0.8650909429511453,0.8553395607169907,0.8123839381592687
34,0.8694162969889456,0.8469651643226735,0.8292792896187067,0.8882821721217241,0.8538161731718259,0.83657444059605,0.8505504218561671,0.8401141554735212,0.8219841386413631
35,0.9141031922528144,0.8768309068725256,0.8446933035519498,0.9269496098882529,0.8688559563795849,0.850742395854336,0.9012567746173759,0.8848058573654664,0.8386442112495637
36,0.9159537578237225,0.8604977927163958,0.8453617864249141,0.915965178612123,0.8624361325939195,0.8541187912028821,0.915942337035322,0.8893136861867,0.8366047816469463
37,0.9237648948649942,0.8561743745328396,0.82913768995989,0.9257221287742515,0.8583653260096209,0.8524707380665151,0.921807660955737,0.8747306198911681,0.8058046418532653
38,0.9208855135117338,0.885204767157197,0.8581244411129532,0.938974431165147,0.8761209598420946,0.8662727220615055,0.9027965958583205,0.8942885744722994,0.8499761601644007
39,0.9006486174222676,0.8880685169923732,0.8466833584109177,0.9346363702328512,0.869479296146675,0.8577286616143084,0.8666608646116842,0.9066577378380714,0.8356380552075272
40,0.6789367606538292,0.6840770562432773,0.6632294831447358,0.8324518902058179,0.8173902600132108,0.7890367272005004,0.5254216311018405,0.5507638524733438,0.5374222390889711
41,0.8263367535399131,0.8280492677947752,0.8003241483359911,0.9143281126032147,0.9034473136673279,0.8798587974165704,0.7383453944766116,0.7528757554171741,0.720789499255412
42,0.7378970086008996,0.7509289872081151,0.7255961604007343,0.8798102018264059,0.866696453522243,0.8404321269077475,0.5959838153753934,0.6351615208939873,0.6107601938937213
43,0.7980914936128953,0.8101979803384607,0.7738445384518948,0.9280101853873741,0.9043405177926515,0.8807022187719531,0.6681728018384165,0.71605544288427,0.6669868581318366
44,0.8050469851112066,0.8048955942841227,0.7771998414384882,0.881065247258682,0.8685022969155706,0.8472701636937808,0.7290287229637313,0.741288891652675,0.7071295191831954
45,0.8081057511573406,0.7997701209415454,0.7710958741204108,0.9053188316751284,0.8783567298521697,0.8580103797096029,0.7108926706395527,0.73072461422251,0.6841813685312189
46,0.8580422196049214,0.8570662363605974,0.8215998300036302,0.933208542809644,0.900496873253997,0.8767409924191275,0.7828758964001988,0.8136355994671978,0.7664586675881327
47,0.8283862383444769,0.8060969215554914,0.776983353490645,0.9328859428170625,0.894114260526955,0.8741356487834345,0.7238865338718914,0.7256782062217516,0.6798310581978556
48,0.8807344214290527,0.8678848058782509,0.8316281896180445,0.9416342126263685,0.908020993798931,0.886061341364569,0.8198346302317369,0.8294149188475737,0.77719503787152
49,0.8855338084798672,0.8831171695134783,0.8430517445914717,0.9323684244046503,0.9030256707291586,0.8825542477123441,0.8386991925550842,0.863208668297798,0.8035492414705996
50,0.6535695954737439,0.6335478710506218,0.6174419583293551,0.6766823696914764,0.6458206401093516,0.6368844560967762,0.6304568212560113,0.6370714172694852,0.5979994605619339
51,0.8400724676148092,0.8281235717603564,0.7869305302075094,0.8875750402277509,0.8614739524988952,0.819596646638996,0.7925698950018676,0.809681602074629,0.7542644137760227
52,0.8072894034515563,0.7779784173466198,0.7522230638121286,0.8260466390583673,0.7952103505609814,0.7755648211358779,0.7885321678447454,0.7732267828568123,0.7288813064883792
53,0.8792764967200022,0.8500293271538003,0.7873504373645925,0.9225248039162863,0.8727736271756871,0.8234231263246394,0.8360281895237179,0.8281684227818873,0.7512777484045454
54,0.8097158941720881,0.7671017909378235,0.7407154196639348,0.8492128617386041,0.814975917559646,0.7988677861556498,0.770218926605572,0.7211928883983127,0.6825630531722198
